no,source,height,exp,cat,datetime,time2,datetime2,time,tod,b1,b2,b3,m1,m2,m3,BB,roundBB,MT,Ta,MT-Ta,BB-Ta,Ta,solrad,wind,roundBB2,solrad2
1802,Dappled0-1m.csv,1,dappled,1dappled,2015/05/24 00:00,17:45:01,2015/05/24 17:45,5:45:00 pm,3,23.871,23.378,23.513,26.059,24.92,24.658,23.58733333,24,25.21233333,25.8,-0.59,-2.21,25.8,167,1.8,51,953
1803,Dappled0-1m.csv,1,dappled,1dappled,2015/05/24 00:00,17:50:01,2015/05/24 17:50,5:50:00 pm,3,23.058,22.753,22.826,25.246,24.357,23.845,22.879,23,24.48266667,25.8,-1.32,-2.92,25.8,167,1.8,51,953
1804,Dappled0-1m.csv,1,dappled,1dappled,2015/05/24 00:00,17:55:01,2015/05/24 17:55,5:55:00 pm,3,22.057,21.815,21.887,24.308,23.67,22.97,21.91966667,22,23.64933333,25.8,-2.15,-3.88,25.8,167,1.8,51,953
1961,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,07:00:01,2015/05/25 07:00,7:00:00 am,1,9.274,9.349,9.233,9.4,9.394,9.43,9.285333333,9,9.408,9.9,-0.49,-0.61,9.9,0,0,51,953
1962,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,07:05:01,2015/05/25 07:05,7:05:00 am,1,9.274,9.349,9.296,9.4,9.331,9.43,9.306333333,9,9.387,10.3,-0.91,-0.99,10.3,9.5,0,51,953
1963,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,07:10:01,2015/05/25 07:10,7:10:00 am,1,9.274,9.349,9.296,9.4,9.331,9.43,9.306333333,9,9.387,10.3,-0.91,-0.99,10.3,9.5,0,51,953
1964,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,07:15:01,2015/05/25 07:15,7:15:00 am,1,9.4,9.475,9.422,9.4,9.394,9.43,9.432333333,9,9.408,10.3,-0.89,-0.87,10.3,9.5,0,51,953
1965,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,07:20:01,2015/05/25 07:20,7:20:00 am,1,9.588,9.663,9.61,9.463,9.457,9.619,9.620333333,10,9.513,10.3,-0.79,-0.68,10.3,9.5,0,51,953
1966,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,07:25:01,2015/05/25 07:25,7:25:00 am,1,9.714,9.851,9.798,9.525,9.582,9.744,9.787666667,10,9.617,10.3,-0.68,-0.51,10.3,9.5,0,51,953
1967,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,07:30:01,2015/05/25 07:30,7:30:00 am,1,9.902,10.039,9.986,9.651,9.708,9.933,9.975666667,10,9.764,10.3,-0.54,-0.32,10.3,9.5,0,51,953
1968,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,07:35:01,2015/05/25 07:35,7:35:00 am,1,10.216,10.353,10.363,9.776,9.896,10.184,10.31066667,10,9.952,10.3,-0.35,0.01,10.3,9.5,0,51,953
1969,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,07:40:01,2015/05/25 07:40,7:40:00 am,1,10.529,10.854,10.864,9.965,10.147,10.686,10.749,11,10.266,10.3,-0.03,0.45,10.3,9.5,0,51,953
1970,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,07:45:01,2015/05/25 07:45,7:45:00 am,1,11.22,12.108,12.056,10.278,10.711,11.879,11.79466667,12,10.956,10.3,0.66,1.49,10.3,9.5,0,51,953
1971,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,07:50:01,2015/05/25 07:50,7:50:00 am,1,11.972,13.174,13.184,10.718,11.526,13.009,12.77666667,13,11.751,10.3,1.45,2.48,10.3,9.5,0,51,953
1972,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,07:55:01,2015/05/25 07:55,7:55:00 am,1,12.474,13.863,14.124,11.094,12.278,14.013,13.487,13,12.46166667,10.3,2.16,3.19,10.3,9.5,0,51,953
1973,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,08:00:01,2015/05/25 08:00,8:00:00 am,1,12.474,13.487,13.811,11.282,12.654,14.326,13.25733333,13,12.754,10.7,2.05,2.56,10.7,19,0,51,953
1974,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,08:05:01,2015/05/25 08:05,8:05:00 am,1,12.411,12.923,13.184,11.282,12.779,14.264,12.83933333,13,12.775,12.5,0.28,0.34,12.5,102,0,51,953
1975,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,08:10:01,2015/05/25 08:10,8:10:00 am,1,13.289,13.926,14.187,11.47,13.218,15.581,13.80066667,14,13.423,12.5,0.92,1.3,12.5,102,0,51,953
1976,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,08:15:01,2015/05/25 08:15,8:15:00 am,1,14.418,15.806,15.753,11.847,14.095,17.398,15.32566667,15,14.44666667,12.5,1.95,2.83,12.5,102,0,51,953
1977,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,08:20:01,2015/05/25 08:20,8:20:00 am,1,14.543,16.369,16.192,12.349,14.972,17.9,15.70133333,16,15.07366667,12.5,2.57,3.2,12.5,102,0,51,953
1978,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,08:25:01,2015/05/25 08:25,8:25:00 am,1,14.794,16.996,16.755,12.85,15.786,18.839,16.18166667,16,15.825,12.5,3.33,3.68,12.5,102,0,51,953
1979,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,08:30:01,2015/05/25 08:30,8:30:00 am,1,15.859,18.686,18.509,13.54,16.913,20.905,17.68466667,18,17.11933333,12.5,4.62,5.18,12.5,102,0,51,953
1980,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,08:35:01,2015/05/25 08:35,8:35:00 am,1,16.486,19.375,19.26,14.292,18.04,21.656,18.37366667,18,17.996,12.5,5.5,5.87,12.5,102,0,51,953
1981,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,08:40:01,2015/05/25 08:40,8:40:00 am,1,16.486,19.124,18.947,14.856,18.665,21.531,18.18566667,18,18.35066667,12.5,5.85,5.69,12.5,102,0,51,953
1982,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,08:45:01,2015/05/25 08:45,8:45:00 am,1,16.611,19.062,18.884,15.232,18.978,21.844,18.18566667,18,18.68466667,12.5,6.18,5.69,12.5,102,0,51,953
1983,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,08:50:01,2015/05/25 08:50,8:50:00 am,1,17.55,20.313,20.136,15.734,19.729,23.158,19.333,19,19.54033333,12.5,7.04,6.83,12.5,102,0,51,953
1984,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,08:55:01,2015/05/25 08:55,8:55:00 am,1,18.427,21.252,21.199,16.36,20.668,24.658,20.29266667,20,20.562,12.5,8.06,7.79,12.5,102,0,51,953
1985,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,09:00:01,2015/05/25 09:00,9:00:00 am,1,18.928,22.002,21.95,16.861,21.543,26.158,20.96,21,21.52066667,14.3,7.22,6.66,14.3,185,0,51,953
1986,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,09:05:01,2015/05/25 09:05,9:05:00 am,1,19.053,22.253,22.263,17.237,22.357,26.908,21.18966667,21,22.16733333,16.5,5.67,4.69,16.5,203,0,51,953
1987,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,09:10:01,2015/05/25 09:10,9:10:00 am,1,19.554,22.816,22.888,17.55,23.107,27.907,21.75266667,22,22.85466667,16.5,6.35,5.25,16.5,203,0,51,953
1988,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,09:15:01,2015/05/25 09:15,9:15:00 am,1,19.992,23.316,23.388,17.864,23.857,28.906,22.232,22,23.54233333,16.5,7.04,5.73,16.5,203,0,51,953
1989,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,09:20:01,2015/05/25 09:20,9:20:00 am,1,21.682,24.754,24.951,18.239,24.857,31.152,23.79566667,24,24.74933333,16.5,8.25,7.3,16.5,203,0,51,953
1990,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,09:25:01,2015/05/25 09:25,9:25:00 am,1,23.558,25.629,25.576,18.49,25.795,33.148,24.921,25,25.811,16.5,9.31,8.42,16.5,203,0,51,953
1991,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,09:30:01,2015/05/25 09:30,9:30:00 am,1,23.683,25.941,25.889,18.803,26.607,33.085,25.171,25,26.165,16.5,9.67,8.67,16.5,203,0,51,953
1992,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,09:35:01,2015/05/25 09:35,9:35:00 am,1,22.745,25.504,25.389,19.179,26.982,31.963,24.546,25,26.04133333,16.5,9.54,8.05,16.5,203,0,51,953
1993,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,09:40:01,2015/05/25 09:40,9:40:00 am,1,22.933,26.254,26.014,19.554,27.357,32.711,25.067,25,26.54066667,16.5,10.04,8.57,16.5,203,0,51,953
1994,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,09:45:01,2015/05/25 09:45,9:45:00 am,1,24.371,28.003,27.201,19.93,28.169,33.584,26.525,27,27.22766667,16.5,10.73,10.03,16.5,203,0,51,953
1995,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,09:50:01,2015/05/25 09:50,9:50:00 am,1,24.559,29.003,26.951,20.368,28.606,33.958,26.83766667,27,27.644,16.5,11.14,10.34,16.5,203,0,51,953
1996,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,09:55:01,2015/05/25 09:55,9:55:00 am,1,24.684,29.877,26.513,20.681,28.856,33.148,27.02466667,27,27.56166667,16.5,11.06,10.52,16.5,203,0,51,953
1997,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,10:00:01,2015/05/25 10:00,10:00:00 am,1,25.184,30.626,26.139,21.056,29.106,31.963,27.31633333,27,27.375,18.7,8.68,8.62,18.7,221,0,51,953
1998,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,10:05:01,2015/05/25 10:05,10:05:00 am,1,24.621,31.874,25.701,21.306,29.106,31.215,27.39866667,27,27.209,18.7,8.51,8.7,18.7,221,0,51,953
1999,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,10:10:01,2015/05/25 10:10,10:10:00 am,1,24.246,33.247,25.826,21.432,29.044,30.965,27.773,28,27.147,18.7,8.45,9.07,18.7,221,0,51,953
2000,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,10:15:01,2015/05/25 10:15,10:15:00 am,1,24.308,32.498,25.639,21.682,28.919,30.84,27.48166667,27,27.147,18.7,8.45,8.78,18.7,221,0,51,953
2001,Dappled0-1m.csv,1,dappled,1dappled,2015/05/25 00:00,10:20:01,2015/05/25 10:20,10:20:00 am,1,24.058,31.937,25.264,21.807,28.481,29.592,27.08633333,27,26.62666667,18.7,7.93,8.39,18.7,221,0,51,953
2002,Dappled2.csv,2,dappled,2dappled,2015/02/26 00:00,16:15:01,2015/02/26 16:15,4:15:00 pm,3,40.298,39.551,42.72,36.729,37.218,39.935,40.85633333,41,37.96066667,35.2,2.76,5.66,35.2,668,2.2,51,953
2003,Dappled2.csv,2,dappled,2dappled,2015/02/26 00:00,16:20:01,2015/02/26 16:20,4:20:00 pm,3,40.92,40.173,42.658,37.601,38.964,43.975,41.25033333,41,40.18,35.2,4.98,6.05,35.2,600,3.1,51,953
2004,Dappled2.csv,2,dappled,2dappled,2015/02/26 00:00,16:25:01,2015/02/26 16:25,4:25:00 pm,3,40.983,39.675,42.16,37.975,40.148,45.651,40.93933333,41,41.258,35.1,6.16,5.84,35.1,677,1.3,51,953
2005,Dappled2.csv,2,dappled,2dappled,2015/02/26 00:00,16:30:01,2015/02/26 16:30,4:30:00 pm,3,41.605,39.675,42.16,38.162,40.833,46.396,41.14666667,41,41.797,35.2,6.6,5.95,35.2,656,4.5,51,953
2006,Dappled2.csv,2,dappled,2dappled,2015/02/26 00:00,16:35:01,2015/02/26 16:35,4:35:00 pm,3,41.294,39.239,41.911,38.411,41.456,45.962,40.81466667,41,41.943,35.2,6.74,5.61,35.2,622,3.1,51,953
2007,Dappled2.csv,2,dappled,2dappled,2015/02/26 00:00,16:40:01,2015/02/26 16:40,4:40:00 pm,3,39.986,38.242,40.727,38.286,41.394,44.347,39.65166667,40,41.34233333,35,6.34,4.65,35,600,1.3,51,953
2008,Dappled2.csv,2,dappled,2dappled,2015/02/26 00:00,16:45:01,2015/02/26 16:45,4:45:00 pm,3,38.741,37.246,39.482,37.912,40.771,42.608,38.48966667,38,40.43033333,34.9,5.53,3.59,34.9,527,2.2,51,953
2009,Dappled2.csv,2,dappled,2dappled,2015/02/26 00:00,16:50:01,2015/02/26 16:50,4:50:00 pm,3,37.557,36.622,38.235,37.352,39.836,40.619,37.47133333,37,39.269,34.9,4.37,2.57,34.9,502,3.6,51,953
2010,Dappled2.csv,2,dappled,2dappled,2015/02/26 00:00,16:55:01,2015/02/26 16:55,4:55:00 pm,3,37.433,36.622,38.111,37.103,39.275,40.059,37.38866667,37,38.81233333,34.4,4.41,2.99,34.4,191,3.6,51,953
2011,Dappled2.csv,2,dappled,2dappled,2015/02/26 00:00,17:00:01,2015/02/26 17:00,5:00:00 pm,3,36.747,36.124,37.425,36.729,38.714,39.313,36.76533333,37,38.252,34.6,3.65,2.17,34.6,429,3.6,51,953
2012,Dappled2.csv,2,dappled,2dappled,2015/02/26 00:00,17:05:01,2015/02/26 17:05,5:05:00 pm,3,37.744,37.059,38.609,36.604,38.59,39.686,37.804,38,38.29333333,34.4,3.89,3.4,34.4,159,3.1,51,953
2013,Dappled2.csv,2,dappled,2dappled,2015/02/26 00:00,17:10:01,2015/02/26 17:10,5:10:00 pm,3,38.492,37.806,39.544,36.916,39.088,40.37,38.614,39,38.79133333,34.6,4.19,4.01,34.6,444,4,51,953
2014,Dappled2.csv,2,dappled,2dappled,2015/02/26 00:00,17:15:01,2015/02/26 17:15,5:15:00 pm,3,39.488,38.741,40.416,37.289,39.774,41.303,39.54833333,40,39.45533333,34.5,4.96,5.05,34.5,182,4,51,953
2015,Dappled2.csv,2,dappled,2dappled,2015/02/26 00:00,17:20:01,2015/02/26 17:20,5:20:00 pm,3,37.682,37.121,38.422,37.165,39.4,39.873,37.74166667,38,38.81266667,34.2,4.61,3.54,34.2,123,2.2,51,953
2016,Dappled2.csv,2,dappled,2dappled,2015/02/26 00:00,17:25:01,2015/02/26 17:25,5:25:00 pm,3,37.931,37.183,38.485,36.853,38.901,40.059,37.86633333,38,38.60433333,34.2,4.4,3.67,34.2,397,3.6,51,953
2017,Dappled2.csv,2,dappled,2dappled,2015/02/26 00:00,17:30:01,2015/02/26 17:30,5:30:00 pm,3,37.183,36.435,37.861,36.666,38.59,39.437,37.15966667,37,38.231,34.2,4.03,2.96,34.2,122,2.7,51,953
2018,Dappled2.csv,2,dappled,2dappled,2015/02/26 00:00,17:35:01,2015/02/26 17:35,5:35:00 pm,3,38.056,37.557,38.859,36.542,38.59,40.121,38.15733333,38,38.41766667,34.1,4.32,4.06,34.1,162,2.2,51,953
2019,Dappled2.csv,2,dappled,2dappled,2015/02/26 00:00,17:40:01,2015/02/26 17:40,5:40:00 pm,3,39.177,38.492,40.229,36.791,39.151,41.8,39.29933333,39,39.24733333,34.2,5.05,5.1,34.2,172,2.7,51,953
2020,Dappled2.csv,2,dappled,2dappled,2015/02/26 00:00,17:45:01,2015/02/26 17:45,5:45:00 pm,3,39.613,38.429,40.977,36.978,39.711,43.043,39.673,40,39.91066667,34.4,5.51,5.27,34.4,306,1.3,51,953
2021,Dappled2.csv,2,dappled,2dappled,2015/02/26 00:00,17:50:01,2015/02/26 17:50,5:50:00 pm,3,39.675,37.993,41.599,37.103,40.085,43.416,39.75566667,40,40.20133333,34.7,5.5,5.06,34.7,278,1.8,51,953
2022,Dappled2.csv,2,dappled,2dappled,2015/02/26 00:00,17:55:01,2015/02/26 17:55,5:55:00 pm,3,39.986,37.931,42.471,37.289,40.459,44.409,40.12933333,40,40.719,34.6,6.12,5.53,34.6,253,2.2,51,953
2179,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,07:00:01,2015/02/27 07:00,7:00:00 am,1,19.885,19.385,22.628,21.932,21.481,22.72,20.63266667,21,22.04433333,17,5.04,3.63,17,27,0,51,953
2180,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,07:05:01,2015/02/27 07:05,7:05:00 am,1,20.323,20.824,24.379,22.432,21.981,23.22,21.842,22,22.54433333,17.4,5.14,4.44,17.4,41,0,51,953
2181,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,07:10:01,2015/02/27 07:10,7:10:00 am,1,21.074,22.2,26.066,22.87,22.482,23.595,23.11333333,23,22.98233333,17.7,5.28,5.41,17.7,57,0,51,953
2182,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,07:15:01,2015/02/27 07:15,7:15:00 am,1,22.013,22.951,27.254,23.183,22.857,23.97,24.07266667,24,23.33666667,18,5.34,6.07,18,71,0,51,953
2183,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,07:20:01,2015/02/27 07:20,7:20:00 am,1,23.451,23.638,28.378,23.496,23.169,24.221,25.15566667,25,23.62866667,18.4,5.23,6.76,18.4,86,0,51,953
2184,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,07:25:01,2015/02/27 07:25,7:25:00 am,1,24.889,24.139,28.878,23.746,23.482,24.408,25.96866667,26,23.87866667,18.9,4.98,7.07,18.9,104,0,51,953
2185,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,07:30:01,2015/02/27 07:30,7:30:00 am,1,25.701,24.514,29.003,23.933,23.67,24.533,26.406,26,24.04533333,19.4,4.65,7.01,19.4,126,0,51,953
2186,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,07:35:01,2015/02/27 07:35,7:35:00 am,1,25.639,24.639,28.253,24.121,23.857,24.658,26.177,26,24.212,19.7,4.51,6.48,19.7,146,0,51,953
2187,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,07:40:01,2015/02/27 07:40,7:40:00 am,1,25.576,25.514,27.691,24.246,24.045,24.846,26.26033333,26,24.379,19.8,4.58,6.46,19.8,167,0,51,953
2188,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,07:45:01,2015/02/27 07:45,7:45:00 am,1,25.201,25.701,27.878,24.371,24.17,24.908,26.26,26,24.483,20,4.48,6.26,20,190,0,51,953
2189,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,07:50:01,2015/02/27 07:50,7:50:00 am,1,25.639,25.201,28.628,24.496,24.17,24.846,26.48933333,26,24.504,20.3,4.2,6.19,20.3,212,0,51,953
2190,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,07:55:01,2015/02/27 07:55,7:55:00 am,1,26.826,25.014,30.314,24.496,24.232,24.908,27.38466667,27,24.54533333,20.5,4.05,6.88,20.5,234,0.4,51,953
2191,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,08:00:01,2015/02/27 08:00,8:00:00 am,1,27.326,24.826,31.999,24.621,24.295,25.033,28.05033333,28,24.64966667,20.7,3.95,7.35,20.7,255,0.4,51,953
2192,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,08:05:01,2015/02/27 08:05,8:05:00 am,1,27.763,24.639,32.81,24.684,24.42,25.096,28.404,28,24.73333333,20.8,3.93,7.6,20.8,274,0,51,953
2193,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,08:10:01,2015/02/27 08:10,8:10:00 am,1,28.013,24.514,32.81,24.746,24.482,25.158,28.44566667,28,24.79533333,21.2,3.6,7.25,21.2,292,0.9,51,953
2194,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,08:15:01,2015/02/27 08:15,8:15:00 am,1,28.325,24.514,32.748,24.809,24.545,25.158,28.529,29,24.83733333,21.4,3.44,7.13,21.4,309,0.4,51,953
2195,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,08:20:01,2015/02/27 08:20,8:20:00 am,1,29.074,25.139,33.746,24.934,24.732,25.408,29.31966667,29,25.02466667,21.7,3.32,7.62,21.7,329,0.9,51,953
2196,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,08:25:01,2015/02/27 08:25,8:25:00 am,1,28.824,25.264,34.058,25.059,24.982,25.658,29.382,29,25.233,21.8,3.43,7.58,21.8,348,0.4,51,953
2197,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,08:30:01,2015/02/27 08:30,8:30:00 am,1,28.512,25.514,34.807,25.246,25.17,25.846,29.611,30,25.42066667,22.1,3.32,7.51,22.1,368,0,51,953
2198,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,08:35:01,2015/02/27 08:35,8:35:00 am,1,28.325,25.889,35.056,25.434,25.357,26.033,29.75666667,30,25.608,22.4,3.21,7.36,22.4,386,0,51,953
2199,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,08:40:01,2015/02/27 08:40,8:40:00 am,1,28.325,26.951,34.869,25.559,25.545,26.221,30.04833333,30,25.775,23,2.78,7.05,23,407,0.4,51,953
2200,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,08:45:01,2015/02/27 08:45,8:45:00 am,1,28.387,27.201,34.12,25.684,25.67,26.345,29.90266667,30,25.89966667,23.3,2.6,6.6,23.3,425,0,51,953
2201,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,08:50:01,2015/02/27 08:50,8:50:00 am,1,28.512,27.388,34.308,25.809,25.795,26.408,30.06933333,30,26.004,23.4,2.6,6.67,23.4,442,0.9,51,953
2202,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,08:55:01,2015/02/27 08:55,8:55:00 am,1,28.637,27.388,33.996,25.871,25.92,26.533,30.007,30,26.108,23.5,2.61,6.51,23.5,461,0.4,51,953
2203,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,09:00:01,2015/02/27 09:00,9:00:00 am,1,28.887,27.076,33.122,25.996,26.045,26.595,29.695,30,26.212,23.8,2.41,5.9,23.8,479,0,51,953
2204,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,09:05:01,2015/02/27 09:05,9:05:00 am,1,29.948,27.513,32.935,26.059,26.107,26.658,30.132,30,26.27466667,24.1,2.17,6.03,24.1,497,0.4,51,953
2205,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,09:10:01,2015/02/27 09:10,9:10:00 am,1,31.633,28.325,32.998,26.121,26.17,26.72,30.98533333,31,26.337,24.3,2.04,6.69,24.3,516,0,51,953
2206,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,09:15:01,2015/02/27 09:15,9:15:00 am,1,31.821,28.824,32.186,26.246,26.295,26.783,30.94366667,31,26.44133333,24.5,1.94,6.44,24.5,533,0.4,51,953
2207,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,09:20:01,2015/02/27 09:20,9:20:00 am,1,30.885,29.137,31.313,26.308,26.357,26.845,30.445,30,26.50333333,24.8,1.7,5.65,24.8,549,0.4,51,953
2208,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,09:25:01,2015/02/27 09:25,9:25:00 am,1,30.697,29.449,31.188,26.371,26.42,26.908,30.44466667,30,26.56633333,24.9,1.67,5.54,24.9,566,0.9,51,953
2209,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,09:30:01,2015/02/27 09:30,9:30:00 am,1,31.009,29.636,30.876,26.433,26.545,26.97,30.507,31,26.64933333,25.2,1.45,5.31,25.2,583,0.4,51,953
2210,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,09:35:01,2015/02/27 09:35,9:35:00 am,1,31.446,29.761,31.063,26.496,26.607,27.033,30.75666667,31,26.712,25.5,1.21,5.26,25.5,600,0.9,51,953
2211,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,09:40:01,2015/02/27 09:40,9:40:00 am,1,31.197,29.636,31.25,26.558,26.67,27.095,30.69433333,31,26.77433333,25.8,0.97,4.89,25.8,616,0.4,51,953
2212,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,09:45:01,2015/02/27 09:45,9:45:00 am,1,30.26,29.262,31,26.683,26.732,27.158,30.174,30,26.85766667,26.2,0.66,3.97,26.2,633,0.4,51,953
2213,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,09:50:01,2015/02/27 09:50,9:50:00 am,1,30.073,29.761,31.313,26.746,26.795,27.22,30.38233333,30,26.92033333,26.2,0.72,4.18,26.2,648,0.4,51,953
2214,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,09:55:01,2015/02/27 09:55,9:55:00 am,1,30.635,30.822,31.999,26.808,26.857,27.282,31.152,31,26.98233333,26.3,0.68,4.85,26.3,664,1.3,51,953
2215,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,10:00:01,2015/02/27 10:00,10:00:00 am,1,30.635,30.885,32.124,26.871,26.92,27.345,31.21466667,31,27.04533333,26.6,0.45,4.61,26.6,678,1.3,51,953
2216,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,10:05:01,2015/02/27 10:05,10:05:00 am,1,30.76,30.947,31.999,26.933,26.982,27.345,31.23533333,31,27.08666667,26.8,0.29,4.44,26.8,692,0.9,51,953
2217,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,10:10:01,2015/02/27 10:10,10:10:00 am,1,31.134,31.509,32.124,26.996,27.045,27.407,31.589,32,27.14933333,26.8,0.35,4.79,26.8,707,1.3,51,953
2218,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,10:15:01,2015/02/27 10:15,10:15:00 am,1,31.758,32.07,32.249,27.058,27.107,27.47,32.02566667,32,27.21166667,27,0.21,5.03,27,722,1.3,51,953
2219,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,10:20:01,2015/02/27 10:20,10:20:00 am,1,32.133,32.008,32.498,27.121,27.17,27.532,32.213,32,27.27433333,27.2,0.07,5.01,27.2,736,0.9,51,953
2220,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,10:25:01,2015/02/27 10:25,10:25:00 am,1,32.756,32.008,32.748,27.183,27.232,27.595,32.504,33,27.33666667,27.5,-0.16,5,27.5,748,1.3,51,953
2221,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,10:30:01,2015/02/27 10:30,10:30:00 am,1,32.632,31.571,32.561,27.246,27.295,27.657,32.25466667,32,27.39933333,27.7,-0.3,4.55,27.7,762,1.3,51,953
2222,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,10:35:01,2015/02/27 10:35,10:35:00 am,1,32.632,32.694,32.935,27.246,27.357,27.657,32.75366667,33,27.42,28,-0.58,4.75,28,775,1.8,51,953
2223,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,10:40:01,2015/02/27 10:40,10:40:00 am,1,32.382,33.443,33.185,27.308,27.357,27.72,33.00333333,33,27.46166667,27.9,-0.44,5.1,27.9,788,0.9,51,953
2224,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,10:45:01,2015/02/27 10:45,10:45:00 am,1,32.07,33.443,33.06,27.371,27.419,27.782,32.85766667,33,27.524,28.2,-0.68,4.66,28.2,801,2.2,51,953
2225,Dappled2.csv,2,dappled,2dappled,2015/02/27 00:00,10:50:01,2015/02/27 10:50,10:50:00 am,1,32.819,33.567,33.497,27.433,27.482,27.845,33.29433333,33,27.58666667,28,-0.41,5.29,28,813,2.2,51,953
